appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,mac,windows,linux,Free to Play,Adventure,Simulation,Sports,Indie,Strategy,Early Access,Casual,Action,Racing,RPG,Single-player,MMO,Includes level editor,VR Support,Controller Support,Online,Multi-Player,co-op,Local
816650,Armor Contest,2018-05-22,1,Breakout,Breakout,0,0,10,4,0,0,10000,0.79,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816660,High Speed Trains,2018-03-27,1,Simulators Live,Simulators Live,0,7,4,15,0,0,10000,7.19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816670,Slayer Of Traitors,2018-05-13,1,Tero Lunkka,Tero Lunkka,0,0,10,25,0,0,75000,0.79,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
816710,Gray Cat,2018-05-08,1,Anatoliy Loginovskikh,Red twice potato,0,7,43,11,0,0,10000,2.89,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
816720,Bugs Must Die,2019-04-05,1,DG Games Workshop,DG Games Workshop,0,10,43,1,0,0,10000,9.29,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
816730,HeadON!,2018-03-30,1,ZREALITY GmbH,ZREALITY GmbH,0,29,3,0,0,0,10000,7.19,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
816740,Segment,2018-04-25,1,Real Pixel Games,Dagestan Technology,0,0,19,9,0,0,10000,3.19,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
816750,Travildorn,2018-03-25,1,Tortishka,Dagestan Technology,0,0,10,14,0,0,10000,3.19,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
816760,Stickman: Fidget Spinner Rush,2018-04-06,1,JFL Games,JFL Games,0,0,21,2,0,0,10000,1.01,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
816770,The Four Colour Theorem,2018-03-26,1,Jon Pennant,Jon Pennant,0,0,9,1,0,0,10000,0.99,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
816810,Unlight:SchizoChronicle,2018-05-21,0,Techway,Techway,0,0,52,25,0,0,35000,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
816830,Varius,2018-06-01,1,Fish Tank Studio,Fish Tank Studio,0,32,16,1,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
816840,Night of the Shrub Part 1,2018-04-03,1,Grove Street Games,Grove Street Games,0,7,0,1,0,0,10000,1.69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
816870,Kill 'Em All,2018-05-31,1,AppRoarr Studios,AppRoarr Studios,0,31,9,2,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
816890,Perspecto,2018-06-06,1,Gamezaur,Gamezaur,0,0,4,0,0,0,10000,2.09,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
816920,Coastiality,2018-05-14,1,MackMediaGames,MackMediaGames,0,0,1,5,0,0,10000,7.19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
816930,Production Sound / 产声,2018-03-20,1,Aemaeth Monster,Aemaeth Monster,0,0,0,1,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
816990,Dead Dust,2018-03-21,1,"HugePixel, Diedemor studio",HugePixel,0,16,26,9,0,0,10000,1.69,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
817110,Bitcoin VS Brain,2018-03-15,1,Zloy Krot Studio,Zloy Krot Studio,0,59,4,13,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817120,HAMMY,2018-03-20,1,Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,0,0,1,0,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
817130,WWE 2K19,2018-10-08,1,"Visual Concepts;Yuke's Co., LTD",2K,16,47,648,446,0,0,35000,39.99,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
817150,Factory pirates,2018-08-24,1,WhackAKey Games,WhackAKey Games,0,0,4,2,0,0,10000,0.79,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
817160,Scary defense,2018-04-24,1,WhackAKey Games,WhackAKey Games,0,0,1,0,0,0,10000,1.69,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
817190,Next 3,2018-04-03,1,Pirotexnik,Pirotexnik,0,500,60,1,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817200,Nautical Life,2018-04-06,1,Alphaquest Games Studio,Alphaquest Games Studio,0,5,11,6,0,0,10000,5.19,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
817220,The Forestale,2019-04-11,1,Yorzh Aleksey,Yorzh Aleksey,0,0,8,0,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
817230,Acid Spy,2018-06-08,1,Acid Spy Games,Acid Spy Games,0,0,37,3,0,0,10000,7.19,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
817250,Kill Him! Online Wars,2018-06-08,1,DNZY Games,DNZY Games,0,14,24,7,0,0,10000,2.89,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
817360,The Outer Rim: Survivor,2018-04-03,1,Katoa Games,Katoa Games,0,0,45,4,0,0,10000,0.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
817370,Marching Simulator,2018-07-29,1,Marching Simulator,Marching Simulator,0,0,25,8,0,0,10000,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
817390,Age of Giants,2018-04-16,1,Astrobot,Astrobot,0,0,3,1,0,0,10000,1.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
817410,SushiParty,2018-04-25,1,AECRNIA,AnelaGamesStudio,0,19,8,2,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
817440,AngelShooter,2018-05-04,1,DeepChensGames,DeepChensGames,0,0,2,0,0,0,10000,3.99,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
817460,Sea Dogs: Caribbean Tales,2018-03-15,1,Akella,Akella,0,0,26,16,0,0,10000,9.29,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
817470,ToaZZle,2018-03-20,1,BUG-Studio,OraMonkey,0,5,12,6,0,0,10000,3.99,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817490,Viki Spotter: Around The World,2018-03-16,1,For Kids,For Kids,0,283,23,1,0,0,10000,1.69,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817510,Golfing Over It with Alva Majo,2018-03-28,1,Majorariatto,Majorariatto,0,12,472,218,0,0,150000,3.99,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
817530,Mercury Race,2018-11-30,1,Herrero Games,Herrero Games,0,25,10,0,0,0,10000,5.79,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
817580,PHEER,2018-03-24,1,Daniil Hasanov,PhyseLite,0,0,11,2,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
817620,Gingerbread Story,2018-03-22,1,Qumaron;Truegames,Qumaron,0,0,1,2,0,0,10000,3.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817630,Island Tribe 3,2018-03-22,1,Qumaron,Qumaron,0,0,8,2,0,0,10000,3.99,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817640,Adelantado 4 Aztec Skulls,2018-03-22,1,Whiterra,Qumaron,0,0,0,3,0,0,10000,3.99,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817650,Bunny Hop,2018-03-21,1,Easy Game Studio,Freshtrax,0,0,22,16,0,0,10000,0.79,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
817660,Soul Smith of the Kingdom,2018-05-03,1,Inu to Neko,Starship Studio,0,0,74,45,0,0,35000,5.19,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
817680,Real Drift,2018-08-31,1,FRAdrift;RewindApp,RewindApp,0,0,21,25,17,17,10000,1.69,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
817710,vridniX,2018-08-16,1,Uncanaut,Deck13,0,37,28,0,0,0,10000,7.19,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
817720,Cricket Captain 2018,2018-07-13,1,Childish Things Ltd,Childish Things Ltd,0,79,28,16,0,0,10000,9.99,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
817760,The Castle Disaster,2018-04-01,1,ImperiumGame,ImperiumGame,0,999,51,20,0,0,10000,0.79,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817770,30 Seconds To Jail,2018-05-04,1,Egor Magurin,Indovers Studio,0,13,33,12,0,0,10000,2.09,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
817820,"The ""Quiet, Please!"" Collection",2018-03-30,1,"Nostatic Software, LLC","Nostatic Software, LLC",0,46,2,0,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
817860,Perceptions of the Dead 2,2018-06-14,1,Ithaqua Labs,Ithaqua Labs,0,8,30,0,0,0,10000,5.79,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
817950,Naturallandscape - Three Gorges (自然景观系列-长江三峡),2018-03-16,1,Magicvalley Studio,Magicvalley Studio,0,0,2,1,0,0,10000,3.99,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
818030,Alicia Quatermain 3: The Mystery of the Flaming Gold,2018-12-19,1,Jetdogs Studios;Whalebox,Jetdogs Studios,0,36,5,2,0,0,10000,2.09,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
818050,Wormster Dash,2018-10-01,1,GAMELAB,GAMELAB,0,0,39,1,0,0,10000,1.69,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
818060,Super Saurio Fly: Jurassic Edition,2018-04-12,1,FraxelGames,FraxelGames,0,39,14,1,0,0,10000,6.89,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
818070,Draoi,2018-09-27,1,Avenal Investments Ltd,Avenal Investments Ltd,0,0,0,1,0,0,10000,15.49,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1
818080,Crazy Road,2018-03-21,1,Cosmicdev,Freshtrax,0,0,8,13,0,0,10000,0.79,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
818140,Stay Safe,2018-05-22,1,Atomic Raccoon Studio,Atomic Raccoon Studio,0,22,24,1,0,0,10000,15.49,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
818150,Retro Hacker,2018-08-13,1,Matthew Diaz,Matthew Diaz,0,5,8,0,0,0,10000,7.19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
818210,Indie Pogo,2018-07-10,1,Lowe Bros. Studios LLC,Lowe Bros. Studios LLC,0,0,176,18,0,0,10000,11.39,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
818220,Fatal Stormer,2018-04-04,1,Square Gem Software,Square Gem Software,0,11,13,6,0,0,10000,7.19,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
818290,Tiny Mage,2018-03-20,1,VDeveloper,VDeveloper,0,42,53,21,0,0,10000,0.79,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818320,LEGO® The Incredibles,2018-06-15,1,TT Games;Feral Interactive (Mac),Warner Bros. Interactive Entertainment;Feral Interactive (Mac),0,51,143,33,0,0,10000,34.99,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
818350,TENKYU,2018-03-28,1,keepgamesimple,keepgamesimple,0,0,2,0,0,0,10000,2.09,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
818380,Seasonal Soccer,2018-03-20,1,F-Games,JTS Development,0,0,1,3,0,0,10000,4.49,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
818400,STARWAY VR,2018-12-19,1,HayatoWorks;KAZEGAMES,KAZEGAMES,0,0,4,2,0,0,10000,7.19,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
818410,Space Hole 2018,2019-01-23,1,Sam Atlas,Mr. Sam Atlas,0,1,23,5,0,0,10000,2.89,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
818430,BurningBridges VR,2018-04-26,1,Cécile Amstad;James Lennon;Lindsay Orsini;Himanshu Chaudhary;Hunter Kyle,Amstad Digital,0,0,0,1,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818440,Forgotten Places: Lost Circus,2018-03-22,1,Sungift Games,Sungift Games,0,15,17,13,0,0,10000,1.99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818480,Eternal Man: Mountain,2018-04-06,1,eProdigy,advocatus,0,5000,7,5,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
818500,Colorzzle,2018-08-10,1,Darong Studio,PsychoFlux Entertainment,0,20,33,0,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818530,8 Ball,2018-03-25,1,One Buck,One Buck,0,15,10,7,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
818570,Zombie Desperation,2018-03-22,1,Ominous Entertainment,Ominous Entertainment,0,23,38,11,0,0,10000,0.79,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
818590,Nano Nebula,2018-11-02,1,Pretty Okay Games,Pretty Okay Games,0,0,2,1,0,0,10000,11.39,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
818610,The Great Gaias,2018-06-22,1,"Horizon's End, Inc.","Horizon's End, Inc.",0,232,43,4,0,0,10000,23.79,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
818620,Music Boy 3D,2018-03-29,1,Victor Pukman,Victor Pukman,0,8,7,2,0,0,10000,0.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
818640,Alien Invasion 3d,2018-03-21,1,Jim Dex,Jim Dex,0,0,0,1,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
818650,Evil Cogs,2018-03-28,1,Wet Fish,Wet Fish,0,0,12,10,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
818670,Save Snegurochka!,2018-04-26,1,TIPA Games Berlin,TIPA Games Berlin,0,0,5,0,0,0,10000,6.19,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
818730,Tower climber,2018-03-22,1,Easy game, Game for people,0,754,49,11,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818760,Woodways,2018-04-02,1,Sen Games,Sen Games,0,6,21,0,0,0,10000,3.99,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
818780,Scrunk,2018-07-12,1,Sleepy Studios,Sleepy Studios,0,14,6,2,0,0,10000,0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
818790,Stunt Hill,2018-03-25,1,CasGames,CasGames,0,0,5,14,0,0,10000,1.69,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
818800,Merrily Perilly,2018-09-27,1,Squiddershins,Squiddershins,0,8,12,2,0,0,10000,2.89,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
818830,Asteroid Deflector XL,2018-03-23,1,Andreas Cavazzini,Andreas Cavazzini,0,13,3,0,0,0,10000,0.79,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
818860,Beyond the Sky,2018-11-14,1,Iperurania Arts,Iperurania Arts,0,19,9,0,0,0,10000,10.99,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
818890,Box Maze Extreme,2018-07-05,1,GamersHype Productions,GamersHype Productions,0,49,1,2,0,0,10000,0.79,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
818940,Oakwood Academy of Spells and Sorcery,2018-03-26,1,Tranquil Studios,Tranquil Studios,18,0,31,5,0,0,10000,10.29,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818950,Space Slingshot VR,2018-04-03,1,Curious Studio,Curious Studio,0,0,8,1,0,0,10000,5.79,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
818960,TAYAL,2018-10-09,1,SHIBAPOWER,SHIBAPOWER,0,46,47,4,0,0,10000,4.49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
818990,Hotel Spring,2018-04-13,1,Chief Fenrir Entertainment,Chief Fenrir Entertainment,0,0,1,1,0,0,10000,2.89,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
819020,Zanki Zero: Last Beginning,2019-04-09,1,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0,38,104,18,0,0,10000,49.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
819060,Red Rover,2018-06-18,1,Alan Chan,Alan Chan,0,0,9,2,0,0,10000,3.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
819070,The Unknown City (Horror Begins Now.....Episode 1),2018-07-06,1,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,0,4,1,2,0,0,10000,7.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
819080,Moto Racing 3D,2018-04-03,1,Speedspark Studio,Speedspark Studio,0,10,0,1,0,0,10000,3.99,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
819160,Aliens Are Rude!,2018-10-10,1,David Ruttan,David Ruttan,0,13,6,0,0,0,10000,0.79,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
819210,The President,2018-05-07,1,Mario Scarfone,Mario Scarfone,0,13,2,4,0,0,10000,5.79,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
819220,Yuso,2018-07-05,1,Vertical Reach,Vertical Reach,0,25,3,1,0,0,10000,5.99,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
819230,Gothicc Breaker,2018-03-28,1,HeHeHe! Productions,HeHeHe! Productions,0,6,108,10,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
819280,ZAMB! Endless Extermination,2019-01-16,1,Nano Games,Nano Games,0,18,12,2,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1
819330,Quaddro 2,2018-03-29,1,Mental Lab Studio,Mental Lab Studio,0,20,11,0,0,0,10000,1.69,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
819400,When Wardens Fall,2018-08-24,1,Peernet Games,Peernet Games,0,0,8,3,0,0,10000,15.49,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
819470,Trainpunk Run,2018-03-23,1,Jellyworld Interactive,Jellyworld Interactive,0,0,3,1,0,0,10000,2.89,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
819480,Pizza Titan Ultra,2018-04-25,1,Breakfall,Breakfall,0,21,58,5,22,22,10000,9.29,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
819500,Fear The Wolves,2019-02-06,1,Vostok Games,Focus Home Interactive,0,22,928,952,0,0,10000,16.99,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
819560,TurbOT Racing,2018-04-13,1,creasso,creasso,0,20,4,2,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
819630,Basketball Classics,2018-04-17,1,Namo Gamo,Namo Gamo,0,0,31,2,0,0,10000,7.19,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
819640,Crypto Quest,2018-03-30,1,Pineapple Software Management,Pineapple Software Management,0,0,1,0,0,0,10000,2.09,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
819650,Bitcoin,2018-11-12,1,RewindApp,RewindApp,0,0,28,38,0,0,10000,0.79,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
819740,Deadly Delivery,2018-06-20,1,Joshua Harrison Blayney,Joshua Harrison Blayney,0,29,18,5,0,0,10000,5.19,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
819790,Laplace：拉普拉斯的神子,2018-10-02,0,"X-Legend Entertainment Co., Ltd.","X-Legend Entertainment Co., Ltd.",0,0,34,19,0,0,10000,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
819800,Untouchable,2018-05-20,1,动想网络,拇指游玩,0,0,10,3,0,0,10000,2.89,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
819870,7 Days in Dream 光尘,2018-05-14,0,0Cube,0Cube,0,0,30,1,0,0,10000,2.09,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
819880,SShield Reborn,2018-03-23,1,Amanotes,AmanotesJSC,0,0,1,0,0,0,10000,2.09,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
819910,Billionaire,2018-03-28,1,GIGI studio,tengenstudio,0,34,5,4,0,0,10000,0.79,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
819940,Rum Ram,2018-03-31,1,Lucid Ferret,Lucid Ferret,0,0,2,0,0,0,10000,5.79,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
819950,Archer's story,2018-04-13,1,Room122,Room122,0,500,0,1,0,0,10000,0.99,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
819960,Resynth,2018-09-27,1,Polyphonic LP,Polyphonic LP,0,20,10,0,0,0,10000,4.79,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
819990,Peccator,2018-04-13,1,Lazymonks Entertainment Pvt. Ltd.,Lazymonks Entertainment Pvt. Ltd.,0,0,7,5,0,0,10000,2.99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
820030,Picross Fairytale - nonogram: Red Riding Hood secret,2018-06-19,1,Somer Games,8Floor,0,16,197,49,0,0,75000,3.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
820040,Picross Fairytale: Legend of the Mermaid,2018-08-01,1,Somer Games,8Floor,0,19,13,12,0,0,10000,3.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
820090,Solitaire Knights,2018-04-05,1,Skull,Skull,0,0,23,13,0,0,35000,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
820170,CRAZY MAZE,2018-04-06,1,Łukasz Tabaczkiewicz;Adrian Waltrowski,Adrian Waltrowski,0,43,9,0,0,0,10000,1.69,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
820190,FORWARD,2018-05-01,1,Yuuuge Games,Yuuuge Games,0,0,18,2,0,0,10000,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
820210,Ashi Wash,2018-04-30,1,Two Glass Hams,Two Glass Hams,0,11,11,0,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
820240,Save One More,2018-05-30,1,Stas Shostak,Stas Shostak,0,12,40,16,0,0,10000,4.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
820250,Trial of the Gods,2018-06-01,1,Glass Cat Studios,Glass Cat Studios,0,22,5,5,0,0,10000,15.49,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
820300,Crypto Girl The Visual Novel,2018-03-21,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,0,0,4,10,0,0,10000,4.79,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
820310,Truth Of Falchion,2018-07-26,1,Modii Games,Modii Games int.,0,0,5,4,0,0,10000,2.89,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
820320,Word Typing Game,2018-04-05,1,Rifat Erdoğan,Rifat Erdoğan,0,0,26,18,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
820380,Russian Prisoner VS Nazi Zombies,2018-03-21,1,"Nikita ""Ghost_RUS""",Ghost_RUS Games,0,0,8,13,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
